Q46,QV_W5-Weekday-112500_MISC_277,502391,1451520425.0
X12,MA_E5-Weekday-108000_X1242_614,200586,1451520000.02
X12,MA_E5-Weekday-108000_X1242_614,201422,1451520149.71
X12,MA_E5-Weekday-108000_X1242_614,203165,1451520224.25
X12,MA_E5-Weekday-108000_X1242_614,203167,1451520305.25
Q27,QV_W5-Weekday-113800_MISC_281,500051,1451520015.48
Q27,QV_W5-Weekday-113800_MISC_281,500053,1451520112.33
Q27,QV_W5-Weekday-113800_MISC_281,500055,1451520343.69
X38,UP_W5-Weekday-111000_X2838_827,404179,1451520126.5
B63,JG_W5-Weekday-109000_B35_43,305439,1451520065.22
B63,JG_W5-Weekday-109000_B35_43,308337,1451520304.22
X7,YU_E5-Weekday-097000_X109_36,203875,1451520009.88
X7,YU_E5-Weekday-097000_X109_36,203874,1451520126.81
X14,CA_E5-Weekday-103500_MISC_452,203736,1451519993.85
X14,CA_E5-Weekday-103500_MISC_452,203736,1451519999.4
X14,CA_E5-Weekday-103500_MISC_452,202978,1451520191.31
M86+,OH_W5-Weekday-113100_SBS86_328,401921,1451520025.86
M86+,OH_W5-Weekday-113100_SBS86_328,401922,1451520150.28
M86+,OH_W5-Weekday-113100_SBS86_328,401924,1451520379.72
BX16,GH_W5-Weekday-112000_BX16_21,101150,1451520013.36
BX16,GH_W5-Weekday-112000_BX16_21,101164,1451520195.82
X1,YU_E5-Weekday-104100_X109_68,200382,1451519992.14
BX2,KB_W5-Weekday-109700_BX1_130,100033,1451520107.63
B57,GA_W5-Weekday-112900_B57_617,801155,1451520024.78
B57,GA_W5-Weekday-112900_B57_617,307696,1451520212.93
B57,GA_W5-Weekday-112900_B57_617,308156,1451520221.08
B57,GA_W5-Weekday-112900_B57_617,307910,1451520399.59
BX12,GH_W5-Weekday-112200_BX5_326,100843,1451520221.23
B82,EN_W5-Weekday-107700_B82_150,300472,1451520002.57
B82,EN_W5-Weekday-107700_B82_150,300474,1451520176.69
B82,EN_W5-Weekday-107700_B82_150,300475,1451520319.12
B82,EN_W5-Weekday-107700_B82_150,300476,1451520331.83
B46,FB_W5-Weekday-110500_B46_81,303687,1451520156.6
X21,CA_E5-Weekday-105000_X21_304,200462,1451520064.88
X21,CA_E5-Weekday-105000_X21_304,200466,1451520145.78
M15,OH_W5-Weekday-107800_M15_35,401781,1451520092.78
M15,OH_W5-Weekday-107800_M15_35,401782,1451520118.03
M15,OH_W5-Weekday-107800_M15_35,404105,1451520351.11
BX30,GH_W5-Weekday-113700_BX30_227,101735,1451520004.33
BX30,GH_W5-Weekday-113700_BX30_227,101738,1451520111.32
BX30,GH_W5-Weekday-113700_BX30_227,103279,1451520303.27
BX30,GH_W5-Weekday-113700_BX30_227,101726,1451520328.76
BX16,GH_W5-Weekday-113500_BX34_111,103615,1451520128.36
BX16,GH_W5-Weekday-113500_BX34_111,104002,1451520243.63
M14D,MQ_W5-Weekday-111200_M14AD_54,403897,1451520033.1
M14D,MQ_W5-Weekday-111200_M14AD_54,405265,1451520254.86
BX29,GH_W5-Weekday-114000_BX5_317,100861,1451520269.46
S54,CA_E5-Weekday-113500_MISC_486,201721,1451520004.49
S54,CA_E5-Weekday-113500_MISC_486,200314,1451520182.0
S54,CA_E5-Weekday-113500_MISC_486,203047,1451520205.06
S54,CA_E5-Weekday-113500_MISC_486,203049,1451520334.35
S92,YU_E5-Weekday-112500_S6292_17,200580,1451520005.44
S92,YU_E5-Weekday-112500_S6292_17,200586,1451520311.98
BX9,KB_W5-Weekday-107900_BX9_50,100591,1451520033.13
Q12,CS_W5-Weekday-110200_MISC_850,500880,1451519992.0
Q12,CS_W5-Weekday-110200_MISC_850,500883,1451520271.87
Q12,CS_W5-Weekday-110200_MISC_850,504432,1451520303.71
Q12,CS_W5-Weekday-110200_MISC_850,500887,1451520306.0
S53,CA_E5-Weekday-111200_MISC_510,203455,1451519993.36
S53,CA_E5-Weekday-111200_MISC_510,200626,1451520105.0
S53,CA_E5-Weekday-111200_MISC_510,200714,1451520231.48
S53,CA_E5-Weekday-111200_MISC_510,200716,1451520330.26
BX36,WF_W5-Weekday-110300_BX36_152,104349,1451520053.89
BX36,WF_W5-Weekday-110300_BX36_152,102369,1451520171.74
BX36,WF_W5-Weekday-110300_BX36_152,102370,1451520198.2
B68,JG_W5-Weekday-110800_B68_128,305706,1451519990.98
B68,JG_W5-Weekday-110800_B68_128,305708,1451520138.25
B68,JG_W5-Weekday-110800_B68_128,305709,1451520242.22
B68,JG_W5-Weekday-110800_B68_128,305710,1451520309.53
M34A+,MQ_W5-Weekday-111700_SBS34_28,401832,1451520252.49
Q54,FP_W5-Weekday-112000_Q54_131,503932,1451520079.31
Q54,FP_W5-Weekday-112000_Q54_131,502145,1451520361.99
X4,YU_E5-Weekday-102000_MISC_122,200377,1451520026.41
X4,YU_E5-Weekday-102000_MISC_122,200380,1451520275.1
Q85,JA_W5-Weekday-109100_Q85_9,500658,1451520006.12
Q85,JA_W5-Weekday-109100_Q85_9,500661,1451520164.09
Q85,JA_W5-Weekday-109100_Q85_9,500663,1451520225.5
Q85,JA_W5-Weekday-109100_Q85_9,500666,1451520325.34
B46,FB_W5-Weekday-108900_B46_93,303627,1451519999.4
B46,FB_W5-Weekday-108900_B46_93,303629,1451520177.2
B57,GA_W5-Weekday-110000_B57_620,304718,1451520014.23
B57,GA_W5-Weekday-110000_B57_620,307995,1451520274.25
M7,OF_W5-Weekday-108400_M7_249,401085,1451520050.51
M7,OF_W5-Weekday-108400_M7_249,401086,1451520112.63
M7,OF_W5-Weekday-108400_M7_249,401087,1451520232.26
M7,OF_W5-Weekday-108400_M7_249,401088,1451520338.56
BX4,GH_W5-Weekday-111400_BX44A_126,100256,1451519998.09
BX4,GH_W5-Weekday-111400_BX44A_126,100259,1451520213.45
BX4,GH_W5-Weekday-111400_BX44A_126,103127,1451520271.69
BX4,GH_W5-Weekday-111400_BX44A_126,100260,1451520357.23
X1,YU_E5-Weekday-102900_X109_51,200382,1451520009.49
S79+,YU_E5-Weekday-112900_SBS79_21,203345,1451519989.65
S79+,YU_E5-Weekday-112900_SBS79_21,200700,1451520369.82
BX11,WF_W5-Weekday-114000_BX11_33,802016,1451520004.0
BX11,WF_W5-Weekday-114000_BX11_33,104035,1451520118.81
BX11,WF_W5-Weekday-114000_BX11_33,104036,1451520194.31
BX11,WF_W5-Weekday-114000_BX11_33,104039,1451520429.52
Q44+,CS_W5-Weekday-105400_SBS44_60,103995,1451520212.86
B26,FP_W5-Weekday-110200_B26_36,302374,1451519998.03
B26,FP_W5-Weekday-110200_B26_36,302376,1451520122.41
B26,FP_W5-Weekday-110200_B26_36,302459,1451520250.63
B26,FP_W5-Weekday-110200_B26_36,302460,1451520308.0
B26,FP_W5-Weekday-110200_B26_36,302462,1451520435.0
BX22,GH_W5-Weekday-111500_BX22_19,104080,1451519999.84
BX22,GH_W5-Weekday-111500_BX22_19,103362,1451520416.35
Q43,QV_W5-Weekday-111400_MISC_212,502115,1451519989.35
Q43,QV_W5-Weekday-111400_MISC_212,500079,1451520143.89
Q43,QV_W5-Weekday-111400_MISC_212,500081,1451520221.91
Q43,QV_W5-Weekday-111400_MISC_212,505233,1451520332.14
B43,JG_W5-Weekday-111300_B43_126,305312,1451519993.69
B43,JG_W5-Weekday-111300_B43_126,306696,1451520300.82
Q36,QV_W5-Weekday-111400_MISC_210,501934,1451520099.51
Q36,QV_W5-Weekday-111400_MISC_210,503058,1451520110.76
Q36,QV_W5-Weekday-111400_MISC_210,501937,1451520302.75
Q36,QV_W5-Weekday-111400_MISC_210,501938,1451520304.65
B49,FB_W5-Weekday-113100_B49_19,303970,1451520003.06
B49,FB_W5-Weekday-113100_B49_19,303972,1451520098.0
B49,FB_W5-Weekday-113100_B49_19,306500,1451520194.05
B49,FB_W5-Weekday-113100_B49_19,303977,1451520330.65
B36,UP_W5-Weekday-113400_B6_258,302837,1451520001.86
B36,UP_W5-Weekday-113400_B6_258,300361,1451520113.0
B36,UP_W5-Weekday-113400_B6_258,300362,1451520207.0
B36,UP_W5-Weekday-113400_B6_258,303908,1451520340.33
M66,MQ_W5-Weekday-113800_M66_24,403503,1451520037.0
M66,MQ_W5-Weekday-113800_M66_24,403504,1451520124.63
M66,MQ_W5-Weekday-113800_M66_24,403505,1451520216.0
BX5,GH_W5-Weekday-113700_BX12_26,103911,1451519990.99
BX5,GH_W5-Weekday-113700_BX12_26,100275,1451520348.14
B35,JG_W5-Weekday-108900_B35_55,302715,1451520266.75
B35,JG_W5-Weekday-108900_B35_55,306838,1451520418.88
X1,YU_E5-Weekday-105700_X109_71,200368,1451519992.75
X1,YU_E5-Weekday-105700_X109_71,200375,1451520345.49
S91,YU_E5-Weekday-112500_S6191_14,200176,1451520056.45
S91,YU_E5-Weekday-112500_S6191_14,905003,1451520128.73
BX16,GH_W5-Weekday-110600_BX34_106,101184,1451519979.02
BX16,GH_W5-Weekday-110600_BX34_106,101186,1451520108.32
BX16,GH_W5-Weekday-110600_BX34_106,101188,1451520198.72
BX16,GH_W5-Weekday-110600_BX34_106,101191,1451520343.66
X38,UP_W5-Weekday-105900_B3_111,305513,1451519984.0
X38,UP_W5-Weekday-105900_B3_111,300095,1451520126.6
X38,UP_W5-Weekday-105900_B3_111,306822,1451520230.53
B16,JG_W5-Weekday-107000_B16_19,307641,1451520023.24
M11,MV_W5-Weekday-111700_M5_234,401400,1451520017.33
M11,MV_W5-Weekday-111700_M5_234,401402,1451520110.0
M11,MV_W5-Weekday-111700_M5_234,404279,1451520276.74
B12,EN_W5-Weekday-113200_B12_23,301310,1451520149.81
S79+,YU_E5-Weekday-113600_SBS79_24,203345,1451520296.77
S79+,YU_E5-Weekday-113600_SBS79_24,203694,1451520333.36
B7,FP_W5-Weekday-108900_B7_19,300710,1451520047.29
B7,FP_W5-Weekday-108900_B7_19,300712,1451520218.4
M42,MQ_W5-Weekday-111900_M42_17,403245,1451520103.88
M42,MQ_W5-Weekday-111900_M42_17,403246,1451520115.67
M42,MQ_W5-Weekday-111900_M42_17,403247,1451520197.35
B13,GA_W5-Weekday-112200_B13_19,301029,1451519991.69
B13,GA_W5-Weekday-112200_B13_19,308370,1451520124.63
B13,GA_W5-Weekday-112200_B13_19,301550,1451520274.8
B13,GA_W5-Weekday-112200_B13_19,301551,1451520387.3
B13,GA_W5-Weekday-112200_B13_19,301429,1451520437.0
Q58,FP_W5-Weekday-111000_Q58_249,503018,1451520229.88
S89,YU_E5-Weekday-112000_S89_5,203817,1451520005.53
B15,EN_W5-Weekday-106800_B15_142,307989,1451520108.78
B15,EN_W5-Weekday-106800_B15_142,301142,1451520290.7
B15,EN_W5-Weekday-106800_B15_142,301143,1451520329.6
X7,YU_E5-Weekday-101000_MISC_123,201117,1451519977.4
X7,YU_E5-Weekday-101000_MISC_123,201126,1451520326.52
B63,JG_W5-Weekday-109500_B63_123,305358,1451519992.5
B63,JG_W5-Weekday-109500_B63_123,308328,1451520157.41
B63,JG_W5-Weekday-109500_B63_123,305361,1451520407.18
Q17,JA_W5-Weekday-113200_MISC_536,501368,1451520010.05
Q17,JA_W5-Weekday-113200_MISC_536,501369,1451520108.99
Q17,JA_W5-Weekday-113200_MISC_536,501372,1451520293.72
Q17,JA_W5-Weekday-113200_MISC_536,504081,1451520341.62
M14D,MQ_W5-Weekday-111900_M14AD_48,403906,1451519978.75
M14D,MQ_W5-Weekday-111900_M14AD_48,403895,1451520375.69
B62,GA_W5-Weekday-111000_B62_825,305179,1451520000.62
B62,GA_W5-Weekday-111000_B62_825,305181,1451520112.8
B62,GA_W5-Weekday-111000_B62_825,305183,1451520280.38
B62,GA_W5-Weekday-111000_B62_825,305183,1451520280.38
M102,OH_W5-Weekday-108300_M101_95,402680,1451519986.0
M102,OH_W5-Weekday-108300_M101_95,402681,1451520114.17
M102,OH_W5-Weekday-108300_M101_95,402682,1451520205.48
M15+,OF_W5-Weekday-109500_SBS15_450,903102,1451520076.74
M15+,OF_W5-Weekday-109500_SBS15_450,401723,1451520178.18
M15+,OF_W5-Weekday-109500_SBS15_450,401727,1451520304.0
M15+,OF_W5-Weekday-109500_SBS15_450,401731,1451520429.0
Q5,JA_W5-Weekday-111400_MISC_453,500544,1451520126.13
BX6,WF_W5-Weekday-109300_BX6_35,100366,1451520136.2
BX9,KB_W5-Weekday-109000_BX9_37,100583,1451520093.95
BX9,KB_W5-Weekday-109000_BX9_37,100585,1451520199.12
BX9,KB_W5-Weekday-109000_BX9_37,100586,1451520216.38
BX9,KB_W5-Weekday-109000_BX9_37,100588,1451520349.21
B8,JG_W5-Weekday-105800_B8_41,300909,1451520000.94
M102,OH_W5-Weekday-113500_M101_124,401069,1451520073.77
M102,OH_W5-Weekday-113500_M101_124,401070,1451520116.59
M102,OH_W5-Weekday-113500_M101_124,404337,1451520237.04
M102,OH_W5-Weekday-113500_M101_124,404336,1451520332.43
B44,FB_W5-Weekday-109800_B44_43,303477,1451520005.1
B44,FB_W5-Weekday-109800_B44_43,303479,1451520169.52
B44,FB_W5-Weekday-109800_B44_43,303480,1451520288.19
BX10,KB_W5-Weekday-109300_BX10_25,100461,1451519995.8
BX10,KB_W5-Weekday-109300_BX10_25,100464,1451520193.07
M101,OH_W5-Weekday-113200_M101_151,405155,1451520130.75
M101,OH_W5-Weekday-113200_M101_151,403913,1451520380.72
BX15,WF_W5-Weekday-112700_BX15_42,402658,1451520056.17
BX15,WF_W5-Weekday-112700_BX15_42,402659,1451520275.76
X5,YU_E5-Weekday-112500_X109_102,402851,1451520223.98
Q58,FP_W5-Weekday-107400_Q58_261,503018,1451520025.96
Q58,FP_W5-Weekday-107400_Q58_261,503524,1451520144.1
Q58,FP_W5-Weekday-107400_Q58_261,503525,1451520208.88
Q58,FP_W5-Weekday-107400_Q58_261,503528,1451520353.99
S52,CA_E5-Weekday-111000_MISC_500,201083,1451520001.33
S52,CA_E5-Weekday-111000_MISC_500,201084,1451520093.6
S52,CA_E5-Weekday-111000_MISC_500,201088,1451520252.44
S52,CA_E5-Weekday-111000_MISC_500,201283,1451520369.16
BX15,WF_W5-Weekday-110600_BX15_25,101062,1451520190.95
Q55,FP_W5-Weekday-111500_Q55_312,504337,1451519997.67
Q55,FP_W5-Weekday-111500_Q55_312,504338,1451520093.34
Q55,FP_W5-Weekday-111500_Q55_312,504339,1451520218.31
Q55,FP_W5-Weekday-111500_Q55_312,504346,1451520352.99
B69,JG_W5-Weekday-110200_B6769_22,306558,1451520003.21
B69,JG_W5-Weekday-110200_B6769_22,306566,1451520102.95
B69,JG_W5-Weekday-110200_B6769_22,306562,1451520112.45
S53,CA_E5-Weekday-109500_S53_312,307501,1451520354.89
B44+,FB_W5-Weekday-112600_SB44_533,307905,1451520044.26
BX31,WF_W5-Weekday-110300_BX31_117,102064,1451519997.0
BX31,WF_W5-Weekday-110300_BX31_117,102065,1451520132.36
BX31,WF_W5-Weekday-110300_BX31_117,102066,1451520231.12
BX31,WF_W5-Weekday-110300_BX31_117,101189,1451520327.96
BX5,GH_W5-Weekday-113000_BX5_320,100276,1451520016.2
BX5,GH_W5-Weekday-113000_BX5_320,100278,1451520117.61
BX5,GH_W5-Weekday-113000_BX5_320,100280,1451520222.66
BX5,GH_W5-Weekday-113000_BX5_320,100282,1451520375.21
B41,FB_W5-Weekday-109500_B41_50,308348,1451520018.03
B41,FB_W5-Weekday-109500_B41_50,303241,1451520198.78
B41,FB_W5-Weekday-109500_B41_50,303242,1451520221.41
B41,FB_W5-Weekday-109500_B41_50,303243,1451520332.83
M86+,OH_W5-Weekday-113700_SBS86_322,405003,1451519974.0
M86+,OH_W5-Weekday-113700_SBS86_322,404859,1451520115.21
M86+,OH_W5-Weekday-113700_SBS86_322,401919,1451520200.94
M86+,OH_W5-Weekday-113700_SBS86_322,401920,1451520336.08
X22,CH_E5-Weekday-100800_X22_708,203521,1451520030.49
X22,CH_E5-Weekday-100800_X22_708,203522,1451520097.87
X22,CH_E5-Weekday-100800_X22_708,250036,1451520245.77
